Fish_abund,Coral_cover,Long_Term_Kd_Variability,ID,value
519.329168690508,31.3319915475015,0.0389999970793724,1000164,0.0
519.329168690508,31.3319915475015,0.0324999988079071,1000165,0.0
519.329168690508,31.3319915475015,0.953999996185303,1000166,0.0
519.329168690508,31.3319915475015,1.4025000333786,1000167,0.0
519.329168690508,31.3319915475015,0.301499992609024,1000168,0.0
519.329168690508,31.3319915475015,0.0540000051259995,1000169,0.0
519.329168690508,31.3319915475015,0.939999997615814,1000170,1.0
519.329168690508,31.3319915475015,1.29400014877319,1000171,0.0
519.329168690508,31.3319915475015,1.02700018882751,1000172,0.0
519.329168690508,31.3319915475015,0.530000001192093,1000173,0.0
519.329168690508,31.3319915475015,0.0714999884366989,1000174,0.0
519.329168690508,31.3319915475015,0.0579999983310699,1000175,0.0
519.329168690508,31.3319915475015,0.0480000078678131,1000176,0.0
519.329168690508,31.3319915475015,0.0630000084638596,1000177,0.0
519.329168690508,31.3319915475015,0.0354999974370003,1000178,0.0
519.329168690508,31.3319915475015,0.0320000052452087,1000179,0.0
519.329168690508,31.3319915475015,0.0340000092983246,1000180,0.0
519.329168690508,31.3319915475015,0.128000006079674,1000181,10.0
519.329168690508,31.3319915475015,0.0324999988079071,1000182,0.0
519.329168690508,31.3319915475015,0.426000043749809,1000183,0.0
519.329168690508,31.3319915475015,0.0770000070333481,1000184,33.0
519.329168690508,31.3319915475015,0.0550000071525574,1000185,0.0
519.329168690508,31.3319915475015,0.0489999949932098,1000186,0.0
519.329168690508,31.3319915475015,0.0479999929666519,1000187,0.0
519.329168690508,31.3319915475015,0.0439999997615814,1000188,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000189,0.0
519.329168690508,31.3319915475015,0.0310000032186508,1000190,0.0
519.329168690508,31.3319915475015,0.034000001847744,1000191,0.0
519.329168690508,31.3319915475015,0.0329999998211861,1000192,0.0
519.329168690508,31.3319915475015,0.984000086784363,1000193,0.0
519.329168690508,31.3319915475015,0.0879999995231628,1000194,38.0
519.329168690508,31.3319915475015,0.0839999988675117,1000195,37.0
519.329168690508,31.3319915475015,0.0370000079274178,1000196,0.0
519.329168690508,31.3319915475015,1.47200009226799,1000197,0.0
519.329168690508,31.3319915475015,1.85100015997887,1000198,0.0
519.329168690508,31.3319915475015,0.034000001847744,1000199,0.0
519.329168690508,31.3319915475015,0.0300000011920929,1000200,0.0
519.329168690508,31.3319915475015,0.0359999984502792,1000201,0.0
519.329168690508,31.3319915475015,0.178000018000603,1000202,1.0
519.329168690508,31.3319915475015,0.420999988913536,1000203,0.0
519.329168690508,31.3319915475015,0.0979999899864197,1000204,20.0
519.329168690508,31.3319915475015,0.0720000043511391,1000205,0.0
519.329168690508,31.3319915475015,0.0530000105500221,1000206,0.0
519.329168690508,31.3319915475015,1.58650016784668,1000207,0.0
519.329168690508,31.3319915475015,1.40500009059906,1000208,0.0
519.329168690508,31.3319915475015,0.0995000004768372,1000209,20.0
519.329168690508,31.3319915475015,0.0350000038743019,1000210,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000211,0.0
519.329168690508,31.3319915475015,0.0,1000212,0.0
519.329168690508,31.3319915475015,0.251500010490417,1000213,1.0
519.329168690508,31.3319915475015,0.21849998831749,1000214,1.0
519.329168690508,31.3319915475015,0.127000004053116,1000215,1.0
519.329168690508,31.3319915475015,0.100000008940697,1000216,10.0
519.329168690508,31.3319915475015,0.0639999955892563,1000217,0.0
519.329168690508,31.3319915475015,0.0540000051259995,1000218,0.0
519.329168690508,31.3319915475015,0.0509999990463257,1000219,0.0
519.329168690508,31.3319915475015,1.89000001549721,1000220,0.0
519.329168690508,31.3319915475015,0.0300000086426735,1000221,0.0
519.329168690508,31.3319915475015,0.0350000038743019,1000222,0.0
519.329168690508,31.3319915475015,0.039000004529953,1000223,0.0
519.329168690508,31.3319915475015,0.039000004529953,1000224,0.0
519.329168690508,31.3319915475015,0.305000014603138,1000225,0.0
519.329168690508,31.3319915475015,0.0449999943375587,1000226,0.0
519.329168690508,31.3319915475015,0.0359999984502792,1000227,0.0
519.329168690508,31.3319915475015,0.039500005543232,1000228,0.0
519.329168690508,31.3319915475015,0.0279999971389771,1000229,0.0
519.329168690508,31.3319915475015,0.0249999985098839,1000230,0.0
519.329168690508,31.3319915475015,0.755000025033951,1000231,1.0
519.329168690508,31.3319915475015,0.985000133514404,1000232,0.0
519.329168690508,31.3319915475015,0.636000037193298,1000233,0.0
519.329168690508,31.3319915475015,0.565000042319298,1000234,0.0
519.329168690508,31.3319915475015,0.0930000096559525,1000235,38.0
519.329168690508,31.3319915475015,0.0750000029802322,1000236,34.0
519.329168690508,31.3319915475015,0.0649999976158142,1000237,0.0
519.329168690508,31.3319915475015,0.0740000084042549,1000238,38.0
519.329168690508,31.3319915475015,0.0850000008940697,1000239,38.0
519.329168690508,31.3319915475015,0.140500009059906,1000240,1.0
519.329168690508,31.3319915475015,0.0760000050067902,1000241,29.0
519.329168690508,31.3319915475015,0.0480000078678131,1000242,0.0
519.329168690508,31.3319915475015,0.0389999970793724,1000243,0.0
519.329168690508,31.3319915475015,0.0380000025033951,1000244,0.0
519.329168690508,31.3319915475015,0.0750000029802322,1000245,29.0
519.329168690508,31.3319915475015,0.0360000059008598,1000246,0.0
519.329168690508,31.3319915475015,0.0380000025033951,1000247,0.0
519.329168690508,31.3319915475015,0.0329999998211861,1000248,0.0
519.329168690508,31.3319915475015,0.0300000011920929,1000249,0.0
519.329168690508,31.3319915475015,0.0410000011324883,1000250,0.0
519.329168690508,31.3319915475015,0.0580000057816505,1000251,0.0
519.329168690508,31.3319915475015,0.0380000025033951,1000252,0.0
519.329168690508,31.3319915475015,0.0410000085830688,1000253,0.0
519.329168690508,31.3319915475015,0.0669999942183495,1000254,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000255,0.0
519.329168690508,31.3319915475015,0.0269999951124191,1000256,0.0
519.329168690508,31.3319915475015,0.0280000045895576,1000257,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000258,0.0
519.329168690508,31.3319915475015,0.0300000011920929,1000259,0.0
519.329168690508,31.3319915475015,0.0294999927282333,1000260,0.0
519.329168690508,31.3319915475015,0.0230000019073486,1000261,0.0
519.329168690508,31.3319915475015,0.307000026106834,1000262,0.0
519.329168690508,26.6789862724393,1.70250010490417,1000263,0.0
519.329168690508,26.6789862724393,0.0659999996423721,1000264,0.0
519.329168690508,26.6789862724393,1.44500002264977,1000265,0.0
519.329168690508,26.6789862724393,0.0350000038743019,1000266,0.0
519.329168690508,26.6789862724393,0.0399999991059303,1000267,0.0
519.329168690508,26.6789862724393,0.0389999970793724,1000268,0.0
519.329168690508,26.6789862724393,0.0350000038743019,1000269,0.0
519.329168690508,26.6789862724393,0.0359999984502792,1000270,0.0
519.329168690508,26.6789862724393,0.0319999977946281,1000271,0.0
519.329168690508,26.6789862724393,0.0330000072717667,1000272,0.0
519.329168690508,26.6789862724393,0.0380000025033951,1000273,0.0
519.329168690508,31.3319915475015,1.41200006008148,1000274,0.0
519.329168690508,31.3319915475015,0.0460000038146973,1000275,0.0
519.329168690508,31.3319915475015,1.02899999171495,1000276,0.0
519.329168690508,31.3319915475015,0.0350000038743019,1000277,0.0
519.329168690508,31.3319915475015,0.044000007212162,1000278,0.0
519.329168690508,31.3319915475015,0.0370000004768372,1000279,0.0
519.329168690508,31.3319915475015,0.0259999930858612,1000280,0.0
519.329168690508,31.3319915475015,0.0439999997615814,1000281,0.0
519.329168690508,31.3319915475015,0.325000017881393,1000282,0.0
519.329168690508,31.3319915475015,0.0340000092983246,1000283,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000284,0.0
519.329168690508,26.6789862724393,0.0959999859333038,1000285,20.0
519.329168690508,26.6789862724393,0.0500000044703484,1000286,0.0
519.329168690508,26.6789862724393,2.34900015592575,1000287,0.0
519.329168690508,26.6789862724393,0.824000038206577,1000288,0.0
519.329168690508,26.6789862724393,0.0329999998211861,1000289,0.0
519.329168690508,26.6789862724393,0.034000001847744,1000290,0.0
519.329168690508,26.6789862724393,0.0279999971389771,1000291,0.0
519.329168690508,26.6789862724393,0.0370000079274178,1000292,0.0
519.329168690508,26.6789862724393,0.0330000072717667,1000293,0.0
519.329168690508,26.6789862724393,0.0279999971389771,1000294,0.0
519.329168690508,26.6789862724393,0.0295000001788139,1000295,0.0
519.329168690508,26.6789862724393,0.0290000066161156,1000296,0.0
519.329168690508,26.6789862724393,0.0380000025033951,1000297,0.0
519.329168690508,26.6789862724393,0.0400000065565109,1000298,0.0
519.329168690508,31.3319915475015,0.0380000025033951,1000299,0.0
519.329168690508,31.3319915475015,0.0429999977350235,1000300,0.0
519.329168690508,31.3319915475015,0.967999935150146,1000301,1.0
519.329168690508,31.3319915475015,1.25700008869171,1000302,1.0
519.329168690508,31.3319915475015,0.0410000085830688,1000303,0.0
519.329168690508,31.3319915475015,0.839000016450882,1000304,0.0
519.329168690508,31.3319915475015,0.0540000051259995,1000305,0.0
519.329168690508,31.3319915475015,0.534999996423721,1000306,0.0
519.329168690508,31.3319915475015,0.0254999995231628,1000307,0.0
519.329168690508,31.3319915475015,0.0620000064373016,1000308,0.0
519.329168690508,31.3319915475015,0.365000009536743,1000309,0.0
519.329168690508,26.6789862724393,0.0410000011324883,1000310,0.0
519.329168690508,26.6789862724393,0.034000001847744,1000311,0.0
519.329168690508,26.6789862724393,0.23700001090765,1000312,0.0
519.329168690508,26.6789862724393,0.0740000009536743,1000313,20.0
519.329168690508,26.6789862724393,0.0300000011920929,1000314,0.0
519.329168690508,26.6789862724393,0.0279999971389771,1000315,0.0
519.329168690508,26.6789862724393,0.0309999957680702,1000316,0.0
519.329168690508,26.6789862724393,0.0330000072717667,1000317,0.0
519.329168690508,26.6789862724393,0.0360000059008598,1000318,0.0
519.329168690508,26.6789862724393,0.0350000038743019,1000319,0.0
519.329168690508,26.6789862724393,1.68350011855364,1000320,0.0
519.329168690508,26.6789862724393,0.0489999949932098,1000321,0.0
519.329168690508,26.6789862724393,0.0279999971389771,1000322,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000323,0.0
519.329168690508,31.3319915475015,0.0379999950528145,1000324,0.0
519.329168690508,31.3319915475015,0.0419999957084656,1000325,0.0
519.329168690508,31.3319915475015,0.0370000004768372,1000326,0.0
519.329168690508,31.3319915475015,0.0399999991059303,1000327,0.0
519.329168690508,31.3319915475015,0.0370000004768372,1000328,0.0
519.329168690508,31.3319915475015,0.0700000077486038,1000329,0.0
519.329168690508,31.3319915475015,0.866999983787537,1000330,1.0
519.329168690508,31.3319915475015,0.773000061511993,1000331,1.0
519.329168690508,31.3319915475015,0.0219999998807907,1000332,0.0
519.329168690508,31.3319915475015,0.0230000019073486,1000333,0.0
519.329168690508,31.3319915475015,0.219000026583672,1000334,0.0
519.329168690508,31.3319915475015,1.23099994659424,1000335,1.0
519.329168690508,26.6789862724393,0.0429999977350235,1000336,0.0
519.329168690508,26.6789862724393,0.0549999997019768,1000337,1.0
519.329168690508,26.6789862724393,0.0960000082850456,1000338,20.0
519.329168690508,26.6789862724393,0.0380000025033951,1000339,0.0
519.329168690508,26.6789862724393,0.0640000030398369,1000340,0.0
519.329168690508,26.6789862724393,0.0270000025629997,1000341,0.0
519.329168690508,26.6789862724393,0.0310000032186508,1000342,0.0
519.329168690508,26.6789862724393,0.0710000097751617,1000343,0.0
519.329168690508,26.6789862724393,0.0310000032186508,1000344,0.0
519.329168690508,26.6789862724393,0.958999998867512,1000345,0.0
519.329168690508,26.6789862724393,0.028999999165535,1000346,0.0
519.329168690508,26.6789862724393,0.0480000004172325,1000347,0.0
519.329168690508,26.6789862724393,0.0300000011920929,1000348,0.0
519.329168690508,31.3319915475015,0.0370000004768372,1000349,0.0
519.329168690508,31.3319915475015,0.0310000032186508,1000350,0.0
519.329168690508,31.3319915475015,0.028999999165535,1000351,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000352,0.0
519.329168690508,31.3319915475015,0.0359999984502792,1000353,0.0
519.329168690508,31.3319915475015,0.034000001847744,1000354,0.0
519.329168690508,31.3319915475015,0.034000001847744,1000355,0.0
519.329168690508,31.3319915475015,0.707000136375427,1000356,1.0
519.329168690508,31.3319915475015,1.18450000882149,1000357,1.0
519.329168690508,31.3319915475015,0.0259999930858612,1000358,0.0
519.329168690508,31.3319915475015,0.0300000011920929,1000359,0.0
519.329168690508,31.3319915475015,0.0219999998807907,1000360,0.0
519.329168690508,31.3319915475015,0.0209999978542328,1000361,0.0
519.329168690508,31.3319915475015,0.0260000079870224,1000362,0.0
519.329168690508,31.3319915475015,0.555000007152557,1000363,0.0
519.329168690508,31.3319915475015,0.956000044941902,1000364,1.0
519.329168690508,31.3319915475015,0.0450000017881393,1000365,0.0
519.329168690508,31.3319915475015,0.0499999970197678,1000366,0.0
519.329168690508,26.6789862724393,0.0399999916553497,1000367,0.0
519.329168690508,26.6789862724393,0.108000010251999,1000368,1.0
519.329168690508,26.6789862724393,0.0550000071525574,1000369,0.0
519.329168690508,26.6789862724393,0.0600000098347664,1000370,0.0
519.329168690508,26.6789862724393,0.0470000058412552,1000371,0.0
519.329168690508,26.6789862724393,0.0410000011324883,1000372,0.0
519.329168690508,26.6789862724393,0.0360000059008598,1000373,0.0
519.329168690508,26.6789862724393,0.0270000025629997,1000374,0.0
519.329168690508,26.6789862724393,0.0260000005364418,1000375,0.0
519.329168690508,26.6789862724393,0.615000054240227,1000376,0.0
519.329168690508,26.6789862724393,0.0200000032782555,1000377,0.0
519.329168690508,26.6789862724393,0.0260000005364418,1000378,0.0
519.329168690508,26.6789862724393,0.0399999991059303,1000379,0.0
519.329168690508,26.6789862724393,0.0329999998211861,1000380,0.0
519.329168690508,26.6789862724393,0.0439999997615814,1000381,0.0
519.329168690508,26.6789862724393,0.0300000011920929,1000382,0.0
519.329168690508,26.6789862724393,0.0319999977946281,1000383,0.0
519.329168690508,26.6789862724393,0.028999999165535,1000384,0.0
519.329168690508,26.6789862724393,0.0460000038146973,1000385,0.0
519.329168690508,26.6789862724393,0.0300000011920929,1000386,0.0
519.329168690508,26.6789862724393,0.0290000028908253,1000387,0.0
519.329168690508,26.6789862724393,0.0290000066161156,1000388,0.0
519.329168690508,26.6789862724393,0.0310000032186508,1000389,0.0
519.329168690508,31.3319915475015,0.0330000035464764,1000390,0.0
519.329168690508,31.3319915475015,0.0490000024437904,1000391,0.0
519.329168690508,31.3319915475015,0.0480000078678131,1000392,0.0
519.329168690508,31.3319915475015,0.0379999987781048,1000393,0.0
519.329168690508,31.3319915475015,0.0370000004768372,1000394,0.0
519.329168690508,31.3319915475015,0.0359999984502792,1000395,0.0
519.329168690508,31.3319915475015,0.039000004529953,1000396,0.0
519.329168690508,31.3319915475015,0.0360000059008598,1000397,0.0
519.329168690508,31.3319915475015,0.0309999957680702,1000398,0.0
519.329168690508,31.3319915475015,0.0300000011920929,1000399,0.0
519.329168690508,31.3319915475015,0.0410000011324883,1000400,0.0
519.329168690508,31.3319915475015,0.0280000045895576,1000401,0.0
519.329168690508,31.3319915475015,0.0324999988079071,1000402,0.0
519.329168690508,31.3319915475015,0.865000128746033,1000403,1.0
519.329168690508,31.3319915475015,0.770000100135803,1000404,1.0
519.329168690508,31.3319915475015,1.14000010490417,1000405,1.0
519.329168690508,31.3319915475015,1.02150011062622,1000406,1.0
519.329168690508,31.3319915475015,0.805999994277954,1000407,1.0
519.329168690508,31.3319915475015,0.53200002014637,1000408,1.0
519.329168690508,31.3319915475015,0.0450000017881393,1000409,0.0
519.329168690508,31.3319915475015,0.624000072479248,1000410,1.0
519.329168690508,31.3319915475015,0.659000039100647,1000411,1.0
519.329168690508,29.5043103448276,0.0324999988079071,1000412,0.0
519.329168690508,26.6789862724393,0.0830000042915344,1000413,38.0
519.329168690508,26.6789862724393,0.0370000004768372,1000414,0.0
519.329168690508,26.6789862724393,0.0429999977350235,1000415,0.0
519.329168690508,26.6789862724393,0.0620000064373016,1000416,0.0
519.329168690508,26.6789862724393,0.034000001847744,1000417,0.0
519.329168690508,26.6789862724393,0.038500003516674,1000418,0.0
519.329168690508,26.6789862724393,0.034000001847744,1000419,0.0
519.329168690508,26.6789862724393,0.856500029563904,1000420,0.0
519.329168690508,26.6789862724393,0.0610000044107437,1000421,0.0
519.329168690508,26.6789862724393,0.372000023722649,1000422,0.0
519.329168690508,26.6789862724393,1.28100007772446,1000423,0.0
519.329168690508,26.6789862724393,0.934000045061111,1000424,0.0
519.329168690508,26.6789862724393,0.0280000045895576,1000425,0.0
519.329168690508,26.6789862724393,0.0329999998211861,1000426,0.0
519.329168690508,26.6789862724393,0.028999999165535,1000427,0.0
519.329168690508,26.6789862724393,0.0270000025629997,1000428,0.0
519.329168690508,26.6789862724393,0.0290000066161156,1000429,0.0
519.329168690508,26.6789862724393,0.0319999977946281,1000430,0.0
519.329168690508,26.6789862724393,0.0530000030994415,1000431,0.0
519.329168690508,31.3319915475015,0.0310000032186508,1000432,0.0
519.329168690508,31.3319915475015,0.0410000011324883,1000433,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000434,0.0
519.329168690508,31.3319915475015,0.0324999988079071,1000435,0.0
519.329168690508,31.3319915475015,0.710000053048134,1000436,0.0
519.329168690508,31.3319915475015,0.0349999964237213,1000437,0.0
519.329168690508,31.3319915475015,0.0330000072717667,1000438,0.0
519.329168690508,31.3319915475015,0.0620000064373016,1000439,0.0
519.329168690508,31.3319915475015,0.32600000500679,1000440,0.0
